Wallet Address,Transaction Frequency,Transaction Volume (ETH),Largest Transaction (ETH),Average Transaction Value (ETH),Liquidation Event Count,Average Health Factor,Collateral Utilization,Total Outstanding Debt (USD),Average Debt Size (USD),Debt-to-Asset Ratio,Repayment Activity Proxy,Earnings Efficiency,Protocol Diversity,Lending Protocol Count,Liquidity Provision Count,Token Swap Count,Wallet Age (Days),DeFi Engagement Duration (Days)
0x2bb2ec7926604bdd0a4a56c89fcd04f8b9d3196e,0.88,3.0948,0.7561,0.0703,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.0,1513.0
0x385802026a6fc069d5d88386c261feef28e70377,30.45,4753.6051,492.0,7.8056,0,1.444,0.5531,2230049.88,371674.98,4664.9859,30.0,-0.0384,3.0,1.0,0.0,1.0,622.0,392.0
0x1150cfa0058ee5bee77c5408a0aac8d480a55888,0.6,0.2546,0.1469,0.0106,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1228.0,1109.0
0xef9c8a34dd61fcd0e070f1bd14eaa94be473ae86,1.88,1.7382,0.1671,0.0181,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1540.0,1529.0
0xb0b411d53ed195ea0ebac253513c6fd9221b1891,0.42,0.4715,0.1547,0.0225,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1529.0,1447.0
0xae7b43956a375d3989771852d3951142675584ea,20.14,2.3008,0.2951,0.0041,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0,23.0,840.0,839.0
0xa98b9c3e0967d4ac290ab3787aa35469ea9aada2,1.61,0.0538,0.019,0.0009,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1156.0,873.0
0x82400a4231949d666e3ad51ad55cf62dd106d690,12.88,1032.165,92.0,4.7131,0,inf,0.0,0.0,0.0,0.0,0.0,0.0494,1.0,0.0,0.0,10.0,530.0,430.0
0xfe35fe423b448d0868129a0f1e6cc066181da44f,3.85,6.4703,1.004,0.0311,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,1564.0
0x1b0c14b60a4948907ec3111c511f9e022c379810,13.36,2805.4028,924.2703,4.1997,0,inf,0.0,0.0,0.0,0.0,5.0,0.0411,2.0,0.0,0.0,0.0,1519.0,1505.0
0xe4e34d4fb658fe229c39ade0517b2128d196c036,16.84,89.5204,21.626,0.1236,0,inf,0.0,0.0,0.0,0.0,11.0,9596801.0017,2.0,0.0,0.0,2.0,1322.0,1162.0
0x70022cd235bbc86e6575a8309e7c2b7307854a68,4.61,83.3948,15.0,0.3171,0,inf,0.0,0.0,0.0,0.0,0.0,0.0431,3.0,0.0,0.0,0.0,1731.0,0.0
0x36714e3d03c8b916d1fc1f371b93b3fe53fa7270,1.4,3.3354,0.4315,0.0476,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1520.0,1520.0
0x8e3acb14d499b8d95dea06dc83add65b64eb3bcc,42.5,0.0293,0.0148,0.0003,0,inf,0.0,0.0,0.0,0.0,0.0,0.041,1.0,0.0,0.0,2.0,49.0,0.0
0x67ded980836fc398994390a087835dcede3002b0,4.41,209.2113,200.2566,2.7895,0,1.0974,0.7108,7730.55,2576.85,241.0524,7.0,-0.0081,2.0,1.0,0.0,23.0,506.0,410.0
0x817876c4a07ec5cd3c6c944b667be4ef5c188195,3.44,1.852,0.8032,0.0597,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.0,288.0,16.0
0x6cbf6d29c40fd13536f2ae44b9157c79cb6b42a0,13.11,5.8077,1.3981,0.0492,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,260.0,258.0
0x42e8e7446b01a8b907adccd0094012199592870b,0.4,1.0122,0.5,0.0595,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1289.0,1244.0
0x486a8ea2f230cad06153a56cd3625e46171ad06b,14.6,7.5354,3.4989,0.1032,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,3.0,140.0,136.0
0xe629d73b655d5c5307a2b1d7439fa6c5b48b710f,12.79,19.5955,4.0575,0.1095,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,24.0,439.0,296.0
0x7deccab465826a76d451961ac82624ff7c718fe9,0.98,67.0132,61.7186,1.2644,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1640.0,1582.0
0xdcc4c00ed7ddce1b078b7e67d10a2aea80883210,2.24,47.4775,12.9657,0.246,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2613.0,1413.0
0x305e5d785eb274832a68745fda66a70b1ad2c635,37.24,155.3118,20.0,0.1264,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,2.0,0.0,0.0,121.0,997.0,937.0
0x2d9175e103416245300976c558cad256a6d9361a,4.5,0.0104,0.0087,0.0012,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.0,0.0
0xb573691e1d43a14750e3295f9746b1512e9cd393,0.33,0.06,0.03,0.003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1818.0,1818.0
0xd0b53c43d3e0b58909c38487aa0c3af7dfa2d8c0,137.51,56401.3757,1550.0,7.7389,2,inf,0.0,0.11,0.0122222222222222,0.0,318.0,0.0551,6.0,1.0,0.0,24.0,1627.0,1627.0
0x98447bbf7951fae5ecdb51177f8babed1ea4066e,1.2,0.0367,0.02,0.0061,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.0,64.0
0xa2ab5208207b516a1c88cccd02de67c90cace0e5,17.25,16.2689,0.8494,0.0166,0,1.9079,0.4095,6138.9,511.575,0.9092,21.0,-0.0346,2.0,1.0,10.0,7.0,1741.0,1698.0
0x4f83da6e718e9a0d790c11470d8cdd219b6b04bd,5.0,86.0085,47.0,5.7339,0,inf,0.0,0.0,0.0,0.0,0.0,0.035,1.0,0.0,0.0,0.0,77.0,2.0
0xd7fa1dfe80a99adf00de00d8de5dc6d7167112c9,0.68,9.2069,1.3966,0.2046,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2022.0,1669.0
0x1b42997fced69beda59754f15b8a54cf7e7b9d5b,2.78,1.8319,0.193,0.0129,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1556.0,1384.0
0x1b6b38b18b19979ad76bdcd1e9b47ff93ef597ec,1.87,80.6468,50.0,1.3905,0,2.4155,0.3442,15033.08,5011.026666666667,2.2029,1.0,-0.0077,2.0,1.0,0.0,11.0,954.0,5.0
0x033693f3017b35655b2e87dc1193d2b30b464fae,11.5,0.1579,0.05,0.0069,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61.0,61.0
0x53a4358644572c39bd88e15f4eaf4a54f86e6639,22.0,1.5028,0.2808,0.0683,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,16.0
0x861fbb19287ed2ac3efda31a4add660c5f19e10c,24.31,1861.5207,262.7553,1.5951,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1453.0,1403.0
0xa76b6a7aa1b4501e6edcb29898e1ce4b9784e81c,156.77,55935.2316,1860.0444,27.4461,0,1.0618,0.736,22570238.59,5642559.6475,4885.5234,365.0,-0.0514,1.0,1.0,0.0,890.0,384.0,372.0
0x3279f3ea1c60ae2977f8ca2202ad5e1b50abde2e,1.0,0.047,0.037,0.0034,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438.0,0.0
0x205121f2e874e4ef9920b9b4737e12b1d4c361b1,1.64,0.7632,0.33,0.0212,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,673.0,491.0
0x8d0172e88bd400884708318bac77bc69f76ae082,28.7,121.0089,10.76,0.0917,0,inf,0.0,0.0,0.0,0.0,8.0,0.0,2.0,0.0,0.0,12.0,1400.0,1352.0
0x01dfd5c55c5be8c01b4087fab7823be39637e1de,21.0,0.4021,0.4021,0.0191,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,7.0
0x9983f5278da02a5e0db51a921cbd8e419183ca32,5.61,132.4238,22.0,0.5758,0,3.1688,0.2614,26220.56,13110.28,33.3345,9.0,-0.0013,1.0,1.0,0.0,0.0,1232.0,1232.0
0x33e4ba8ba4e808a149768404d7e997e223cda043,1.17,3.2407,0.8504,0.079,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1066.0,1059.0
0x336c82e4f54e1a6a3adb1fb115c9a6ef3a2b2b11,13.92,775.865,206.9174,1.0928,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1547.0,1529.0
0xe62d373c76a03def88de22d815721e70150aced5,7.89,39.1375,7.0,0.1378,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,0.0,0.0,6.0,1104.0,1103.0
0x138ef61dea8517309677bcc6cce2051d4adb3fcf,0.24,2.0966,0.8767,0.1747,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1488.0,1488.0
0x9a5c6927d2d84ae52b9f81fd71e7da38b6d2c1c8,0.33,0.5,0.1314,0.0238,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1946.0,1544.0
0x07513635363202a01a612722af50edd17c7c7c7a,10.2,764.311,93.0264,1.3624,0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,1.0,0.0,0.0,9.0,1681.0,1465.0
0x8fa2fe65e405b8dd41b8d12ec220623db8bc0aa9,0.95,0.1655,0.0215,0.0026,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2003.0,1553.0
0x11a2481e5a24e226763155ddad8112f3125b68cb,19.96,578.7615,48.7066,1.1598,0,21.1434,0.0375,4406.03,1101.5075,1.1819,17.0,-0.0002,2.0,1.0,0.0,20.0,757.0,337.0
0x8adf134f3905aa0ec51c0ccf13dbbfdc0034d691,0.12,0.19,0.19,0.0317,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1451.0,1451.0
0x43c146f15f353a7204eaaa61b7128bbc38a74405,45.48,517.524,71.7149,0.2371,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460.0,1423.0
0x1babc907460e3ec5cd38f2dbc8555bddeabcc49b,84.93,15652.6772,208.0,4.0954,0,0.0,0.0,0.0,0.0,0.0,109.0,0.0,4.0,0.0,0.0,880.0,1381.0,353.0
0x066698733c806e507065bd144c5183633a0ef52b,2.76,1100.4746,457.0,4.3844,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2772.0,1287.0
0x402f8bcead7333d59ce432936c55c83feacdb65e,28.67,9.0473,2.47,0.0526,0,1.3368,0.5366,16796.19,3359.238,210.3468,9.0,-0.0343,1.0,1.0,0.0,60.0,183.0,19.0
0x2a0ebbfaa963dede3c8044248d445d4cac527f6d,83.0,16.5876,1.1,0.1999,0,2.073,0.4003,9210.39,4605.195,3.0906,14.0,-0.0111,1.0,1.0,0.0,10.0,4.0,4.0
0x024899f1b2e7c3cfc5e3db7f54ecc284fd775d29,9.34,19.5174,1.05,0.0354,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0.0,2.0,1.0,1786.0,1663.0
0x0c7e379caf876fe5a1b1a0cad9fd19975d62f331,40.0,0.1576,0.0479,0.0039,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0
0xafbecfce30c3f02ded70edec3513e86063e58211,1.35,69.5037,24.997,0.8581,0,inf,0.0,0.0,0.0,0.0,0.0,0.0171,4.0,0.0,1.0,2.0,1815.0,1815.0
0xef83a287ded45962997584174ddb2c68dc215e3b,20.67,11.7402,1.6,0.0126,0,inf,0.0,0.0,0.0,0.0,4.0,0.0171,4.0,0.0,0.0,3.0,1383.0,1252.0
0x17ad4e76e67e9937a2b2ef882e4042dd00cc60f7,27.16,1676.1913,332.0,1.9289,0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,10.0,979.0,563.0
0x799d99103868cda7422995acceb36df2ca646a38,37.0,643.8308,43.9,0.696,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,3.0,760.0,760.0
0xddbb711b026e26827cb4433b6d1ed836c1e169bb,14.0,0.2804,0.1014,0.02,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.0
0x34bc46230fa410fea8a8a796ac03cfa57cd262ed,4.18,400.9494,198.0,2.5217,0,2.009,0.4129,220482.03,110241.015,2.0968,2.0,-0.0127,1.0,1.0,0.0,0.0,1162.0,9.0
0x99145a004124d0a4d590a229bf77c3117ac2007e,15.76,9.267,0.6008,0.028,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,11.0,634.0,484.0
0xaefee970c6e382085f2504d17930754cfb26f79f,12.33,35.3618,1.7031,0.0683,0,4.3388,0.1797,3977.96,1325.986666666667,27.8023,62.0,0.0288,1.0,1.0,0.0,29.0,1270.0,813.0
0x92ef66b12c0512f5e7f5e121b2026914ee217169,25.2,576.3653,54.0,0.5718,0,inf,0.0,0.0,0.0,0.0,0.0,0.0411,1.0,0.0,0.0,0.0,1227.0,1207.0
0x10f69553c7b482536155cdc8d904ae833ed55f98,37.82,1670.5097,83.0,1.0039,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1346.0,1343.0
0x053a1cafb1903de593736f896cca47bd62738073,2.12,394.0036,100.0,23.1767,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,236.0,234.0
0xbaa7e71b75ecb5474e277771e3f55a2a25c41517,31.0,0.0146,0.0146,0.0005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0
0x9e23377907f47516ba2cd0668e3c8373b0445508,28.0,0.008,0.008,0.0003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,39.0,0.0
0xb020f9da2f939656565ef5493f8ab17dc99e617e,0.67,0.0204,0.01,0.0015,0,26.543,0.0313,0.0,0.0,0.0,2.0,0.0158,2.0,1.0,0.0,2.0,641.0,641.0
0x915c1602d0a96d4b3d489573512afa79dcd2e9a9,16.33,346.1541,96.0,1.7661,0,inf,0.0,0.0,0.0,0.0,2.0,0.0377,1.0,0.0,0.0,11.0,375.0,375.0
0x31c5d97822b449105795c93311066d6f8ff0f609,3.8,9.8599,0.787,0.0519,0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,1.0,0.0,1518.0,1472.0
0x64c4dc144119c794bb92fde8c04ea6bd095b7ba8,46.63,1.2426,1.0,0.001,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,827.0,0.0
0xd294b8df756952eb43e3b0da4f8efac4a785666d,19.03,18309.4266,724.7761,10.6885,0,4.0344,0.2126,4.01,2.005,0.2471,119.0,-0.0465,1.0,1.0,0.0,0.0,2727.0,2045.0
0xa25a7086a507c8934c53d3d8e3c9c88b6c7f0e51,148.53,109.1894,7.3512,0.049,0,1.5018,0.5738,1103.22,275.805,0.1103,6.0,-0.0226,1.0,1.0,0.0,578.0,455.0,158.0
0x950f7e2f5f731f20728a7107168f4f1fb68a6cfc,1.17,1.3078,0.149,0.0238,0,1.5222,0.5131,2752.92,1376.46,1.4783,1.0,-0.0364,1.0,1.0,0.0,11.0,1427.0,22.0
0xb7ed6657854c30d6c1b87aaff0d7dc3d950401e7,81.0,0.514,0.5,0.0063,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,10.0
0x76d1f636c01f81fce81814ab0530515ce1095afa,1.6,0.0468,0.0468,0.0019,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,335.0
0x4857d1c4b89a046f834fd9f271b0a82f5159889b,21.23,889.2161,84.0,1.0739,0,1.5171,0.5485,30051.26,6010.252,2.9994,3.0,-0.0231,3.0,1.0,0.0,15.0,1183.0,1142.0
0x7810be156f8a76733e67da61e668b2c66159e7c0,45.0,0.01,0.01,0.0002,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41.0,41.0
0xed3c75ecf2917a3eb9dafd966e6def4253c13416,7.14,123.4257,22.39,2.4685,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,186.0
0xec1f475a904d5adea475c3141a723e775ba4fe5a,17.0,0.0106,0.006,0.0006,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,23.0,20.0
0x1b4b0216c1d76b1a99945bed336e7e60fcca630a,0.53,0.2176,0.075,0.0078,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1603.0,1547.0
0x83510da65779f164155e6f476e079ed7e117e813,2.01,37.8915,9.7,0.2026,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2835.0,1665.0
0x706c65980a4279f9b3646fd2c8fc8590889ad82f,28.0,0.0141,0.0066,0.0005,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0
0x3d95cdeae254abbb0681e16fde8ec4953eb29be9,9.0,0.037,0.037,0.0041,0,inf,0.0,0.0,0.0,0.0,0.0,0.0459,1.0,0.0,0.0,0.0,4.0,4.0
0xa8924e91fd292831a81ab1cfa0d0baa5a4c5dd18,4.0,13.1104,2.0004,0.0964,0,inf,0.0,0.0,0.0,0.0,2.0,0.0,3.0,0.0,0.0,2.0,1034.0,921.0
0x863ceb51e1722985be511b0aa80d17236d6b5998,0.13,0.7016,0.4606,0.0702,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2329.0,1231.0
0xd49f4f1c226ffa02a282ec4289c26ddae5b71169,0.64,11.0981,3.6921,0.1881,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2809.0,1459.0
0x8722b334dc8709eafd69043d4d1ba75d10860de2,6.67,202.8388,22.15,1.0142,0,2.1135,0.3836,25015.82,8338.606666666667,18.7384,9.0,-0.0254,2.0,1.0,0.0,0.0,908.0,724.0
0x3e62431aa65964019485c129bc532d40700ef106,5.54,25.6368,3.8,0.1187,0,4.4089,0.2446,27249.72,6812.43,24.9309,14.0,-0.0166,1.0,1.0,0.0,10.0,1184.0,1026.0
0x3a95ac31729140d6ac25c80b90eceec9b929eb9e,10.73,72.8905,16.149,0.1061,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,1941.0,1135.0
0x42908773603bb69db2020e5c0d105be9c773ae4d,5.73,0.2215,0.0245,0.0026,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,449.0,157.0
0x14ec09845ffd720d923d4ff47ade5735c3c96908,0.67,2.109,0.4905,0.0603,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1572.0,1572.0
0xb781f150db98b853557fe9d35533601ebb994996,0.76,16.7547,5.5924,0.4928,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1385.0,1382.0
0xd3a248c258d7fe0a64366e77b9b0292c84cb6104,0.37,2.1833,0.9,0.1213,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1477.0,1406.0
0x3355e0147b7c3715200f9b29ac4d3b078b9aacb1,3.17,2.1294,0.6639,0.0374,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,555.0,554.0
0x09c7f94311e7fc24572c74764662ede027f46f66,4.07,21.4326,1.389,0.0605,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2646.0,1459.0
0xdb1655ffc2a395f073b7b543561bd3809d81d988,0.7,0.1466,0.0462,0.0049,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1301.0,0.0
0xdf0081f2855f4d9d19a53ee44c3a0a016d7fd58a,77.8,12520.9946,174.0,3.5764,0,0.0,0.0,0.0,0.0,0.0,97.0,0.0,4.0,0.0,0.0,709.0,1382.0,354.0
0xc66efccb88b3b7bde6fc476d8cf139dd38075ad7,1.86,6.8,6.8,0.1259,0,inf,0.0,0.0,0.0,0.0,0.0,0.0423,1.0,0.0,0.0,0.0,883.0,4.0
0x8b4eda0bc6e05615196237225b3dc1d1b08aa158,13.0,355.0,178.0,13.6538,0,2.9498,0.282,136559.23,68279.615,51.6487,3.0,-0.001,1.0,1.0,0.0,0.0,59.0,59.0
 0x872cae62b78a13508291e8bfdbb019749073bc6f,3.19,3.2049,1.0028,0.0373,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,807.0,726.0
0xfc6396cd3c616b9ecedecb54c6e0944d8a71c64d,58.0,0.6656,0.057,0.0115,0,1.31,0.6194,213.91,35.651666666666664,57.8135,2.0,-0.0035,2.0,1.0,0.0,2.0,31.0,31.0
0x913cd0d72ab91aed14fb73828648640d01bd194f,14.7,149.8229,14.0,0.1788,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1741.0,1687.0
0xcc9407c2422b068f93d8f74468ab1e6231fec3cf,3.49,33.5318,10.0996,0.1415,0,inf,0.0,0.0,0.0,0.0,3.0,0.0179,2.0,0.0,0.0,9.0,2057.0,51.0
0xd2157d35a4d4fdb649baed389142d903e20de95c,2.47,63.1202,20.0,0.4818,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1605.0,1559.0
0x209383219959cef6763015af0b394164ac526564,7.42,0.4807,0.1,0.0054,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,375.0,375.0
0x3daaae073d0ae430ffea8578f0877f58e4fb1346,4.72,38.2532,7.25,0.1723,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1425.0,1382.0
0x5baaae2c74869268c6fcef3d4be1bd8bb9724e57,8.0,1.1072,0.6053,0.1384,0,inf,0.0,0.0,0.0,0.0,0.0,0.0019,2.0,0.0,0.0,0.0,3.0,0.0
0x4fd31d12cc17f125cc77c7759804dce0ce7d092f,0.77,0.495,0.495,0.0206,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,934.0,298.0
0x9daf16ab4b6f356962110a3f7c3641e44a80a152,0.46,0.3863,0.18,0.0143,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1801.0,1800.0
0xdd10bb110fa74e46c637705ef8f508bb34a11164,0.7,0.014,0.0088,0.0009,0,inf,0.0,0.0,0.0,0.0,0.0,0.0373,1.0,0.0,0.0,0.0,687.0,5.0
0x9244a6dabcf28c22b0a4284f8f9b8012b8a706c2,0.7,10.4295,2.6023,0.3259,0,inf,0.0,0.0,0.0,0.0,0.0,0.0423,2.0,0.0,0.0,4.0,1389.0,37.0
0xcb91c6dede41865f288672ec7f80bfe1e2d39040,22.88,452.2213,49.997,1.2356,0,1.028,0.7588,46421.5,23210.75,614.1222,82.0,-0.0135,1.0,1.0,0.0,78.0,478.0,478.0
0xbbfe209e92cb9a00f866ed8c7273d3e6e3b8f7c8,0.84,6.7574,1.1,0.1609,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1525.0,1492.0
0xcaf187c45e18c0dad3aaa98603d96bfe605c3ac7,14.33,556.1833,32.0,1.0779,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1105.0,1068.0
0x62cfc0b2552c6eec3bb7d5fa541dad250645ceb2,7.28,441.6766,30.0,1.0466,0,1.8473,0.386,31628.6,10542.866666666669,58.1922,9.0,-0.0257,1.0,1.0,0.0,4.0,1762.0,1676.0
0x7a4914e210b7449970a6f26936ff29bcf254c774,3.62,12.7267,2.0004,0.1035,0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,1.0,1034.0,1012.0
0x872cae62b78a13508291e8bfdbb019749073bc6f,3.19,3.2049,1.0028,0.0373,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,807.0,726.0
0x6bec4827fe2fec85910ae2cfa8fa34a6f9833025,24.0,0.0273,0.0273,0.0011,0,inf,0.0,0.0,0.0,0.0,0.0,0.0423,1.0,0.0,0.0,0.0,43.0,43.0
0xaeab800614b1c6d5ad9797ecf0ae6ebd37fbe93a,20.0,0.0826,0.0747,0.0041,0,1.5677,0.4972,10001.59,5000.795,47.9233,1.0,0.0025,1.0,1.0,0.0,0.0,35.0,35.0
0x14375a4779baab28c207405d11db80f7b6e0530a,14.0,0.01,0.01,0.0007,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,15.0
0xde51ec5d10484a21ec0b9d7c60d76a95977da29f,58.2,0.8012,0.298,0.0014,0,inf,0.0,0.0,0.0,0.0,1.0,0.0379,7.0,0.0,3.0,46.0,312.0,282.0
0xaed876b40c9309c3bd10c9a9351f67f28463fb25,1.81,0.6029,0.0975,0.0057,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1770.0,1673.0
0xd0a35a818af6504522e4f10a57b3318be65aafdd,57.14,86.5376,20.75,0.2163,0,7.4899,0.1071,61788.58,15447.145,1.2672,5.0,-0.0104,2.0,1.0,0.0,3.0,222.0,222.0
0x6d42888c06864a4dcef855e5840c1d0e4c7db8cb,1.83,0.0798,0.0171,0.0073,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,168.0,0.0
0xb0449ec1a8a60f95322617d6ed52e1ba1a7beb49,50.93,292043.9017,7700.0,133.3534,0,1.231,1.0181,113271455.52,16181636.502857145,9056.2899,51.0,-0.0213,2.0,1.0,0.0,15.0,1298.0,1270.0
0xc699bd7ef896055e72df6021809cd2576bcda821,5.5,0.6081,0.05,0.0055,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,604.0,523.0
0xf05429e37f787d6a94dfb88e844f6a4b29d23ee5,3.9,27.657,10.0,0.2448,0,1.2797,0.0,1999.07,999.535,54.3078,1.0,0.0,2.0,1.0,0.0,0.0,878.0,364.0
0x535163ba9d4bb7fb510ecf66eb890f2816b6b8b6,15.0,0.0493,0.0146,0.0011,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,79.0,77.0
0xc7e639fb1367b4e49fe4054b5db4fa35236ad3b7,90.0,0.0254,0.0151,0.0003,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,8.0
